Samples,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
Date,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,
Time,08:47.6,08:47.6,08:47.6,08:47.6,08:47.6,08:47.6,08:47.6,08:47.6,08:47.6,08:47.6,08:47.6,08:47.6,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,
Y_Unit_Label,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,
X_Dimension,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,
X0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,
Delta_X,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
***End_of_Header***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X_Value,L1 Power,L2 Power,L1+L2 Power,L1-N Amps,L2-N Amps,N Amps,L1-N Volts,L2-N Volts,L1-L2 Volts,L3 N Amps,L3 Power,L3-N Volts,room ambient,power cord strain relief,power cord at separation,power cord ind conductor,power switch body top,internal wiring by tank,terminal block body,hi limit body,circuit breaker body 40a,circuit break body 4a,inlet valve windings,T12,element end seal,ambient near 24vdc power supply,body of bypass valve windings,body of brew valve windings,lock solenoid windings,ambient near electronic control,spin motor,solid state relay,ptc lead,ptc hi limit,brew basket handle plastic,brew basket handle metal,hot lead at heating element,1_12,1_13,1_14,1_15,1_16,1_17,Temperature,Comment
0,2470.938182,2312.940308,4783.87849,25.136842,24.462308,0.008594,98.299468,94.551189,204.215535,0.005226,0,0,78.148559,79.45901,110.584147,112.131794,95.287572,140.864072,107.590638,161.902316,138.333291,107.090493,94.261022,-102291.2322,213.957434,95.164658,169.697584,183.092896,204.412313,167.61433,97.721039,113.822966,136.08432,186.020068,87.931852,93.702968,205.336231,-102367.4537,-102367.4537,-102367.4537,-102367.4537,-102367.4537,-102367.4537,-102367.4537,
0,2354.920565,2263.424669,4618.345235,23.94418,23.953408,0.00866,98.350438,94.492803,204.348501,0.00539,0,0,77.988502,79.450634,110.383112,111.90697,95.442535,140.734636,107.44698,161.845452,138.026177,107.11936,94.339119,-102267.6686,214.045326,95.013346,169.391389,183.28004,204.621865,167.500294,97.772745,113.872968,135.926513,186.036829,88.042241,93.693551,205.734884,-102373.8215,-102373.8215,-102373.8215,-102373.8215,-102373.8215,-102373.8215,-102373.8215,
0,2359.814733,2241.839622,4601.654355,23.983093,23.736346,0.008234,98.394931,94.447544,204.3716,0.004947,0,0,78.130692,79.318461,110.208327,111.817539,95.598819,140.616059,107.126095,162.036577,138.27234,106.987298,94.311258,-102273.6996,214.708248,94.81538,169.541602,183.172942,204.292742,167.633271,97.393347,113.999686,135.789649,185.784694,87.630981,93.366112,205.656671,-102314.5774,-102314.5774,-102314.5774,-102314.5774,-102314.5774,-102314.5774,-102314.5774,
0,2363.612882,2246.423892,4610.036774,24.020112,23.791626,0.009061,98.401409,94.42078,204.403563,0.005447,0,0,78.183442,79.538155,110.637577,112.131745,95.721009,140.732829,107.393427,162.181644,138.024749,107.190654,94.567127,-102313.5985,214.816384,94.684882,169.552543,184.184513,204.853669,168.089689,97.862133,114.66937,135.89199,186.037364,87.952629,93.70181,206.200705,-102387.7234,-102387.7234,-102387.7234,-102387.7234,-102387.7234,-102387.7234,-102387.7234,
0,2369.136291,2251.300923,4620.437214,24.074867,23.847799,0.009381,98.407034,94.402881,204.401091,0.005316,0,0,78.080199,79.366951,110.341935,111.957636,95.407113,140.475292,107.349217,162.043392,137.513245,107.260952,94.353272,-102282.2357,214.83312,94.752138,169.474929,183.216417,204.729711,167.744495,97.589442,114.356735,135.645356,185.970726,87.80366,93.332527,206.25707,-102339.6091,-102339.6091,-102339.6091,-102339.6091,-102339.6091,-102339.6091,-102339.6091,
0,2359.080769,2241.87175,4600.952519,23.976339,23.745558,0.007291,98.392033,94.412257,204.389925,0.005447,0,0,78.153313,79.288107,110.386669,111.950078,95.562178,140.567729,107.182976,162.094419,136.946047,107.015951,94.536351,-102268.4656,214.866699,94.114388,169.593804,182.828482,204.775283,167.445085,97.401848,114.62667,135.85757,185.92386,87.722904,93.302764,206.553327,-102341.9458,-102341.9458,-102341.9458,-102341.9458,-102341.9458,-102341.9458,-102341.9458,
0,2373.336227,2264.232282,4637.568509,24.122394,23.982289,0.009184,98.38726,94.412683,204.378248,0.005472,0,0,78.18279,79.347094,110.524837,112.089196,95.441206,140.69961,107.417046,162.230231,136.869293,106.782353,94.52414,-102287.7065,215.683465,94.706017,169.582518,183.20119,205.020122,167.898701,97.515883,114.609979,135.84588,186.017699,87.875588,93.609123,206.839558,-102365.0145,-102365.0145,-102365.0145,-102365.0145,-102365.0145,-102365.0145,-102365.0145,
0,2383.303076,2285.554308,4668.857384,24.222479,24.204916,0.008734,98.392203,94.425212,204.385323,0.005316,0,0,78.270507,79.564359,110.251214,112.008292,95.542508,140.386669,107.529324,162.21313,136.776248,107.023577,94.431554,-102291.9195,216.174181,94.752972,169.735504,184.436255,204.990565,168.063363,97.646934,114.503111,135.721349,186.097723,87.8557,93.488019,206.824814,-102368.3959,-102368.3959,-102368.3959,-102368.3959,-102368.3959,-102368.3959,-102368.3959,
0,2367.353073,2255.099295,4622.452368,24.059205,23.886245,0.008012,98.396976,94.409955,204.407995,0.005373,0,0,78.249138,79.263961,110.381587,111.783205,95.339851,140.476469,107.322208,162.186849,136.533531,106.89988,94.427117,-102273.7188,216.111668,94.65297,169.300846,184.560475,204.830909,167.997823,97.901875,114.560084,135.618547,185.72608,87.772563,93.811975,206.945973,-102339.9188,-102339.9188,-102339.9188,-102339.9188,-102339.9188,-102339.9188,-102339.9188,
0,2356.559812,2239.069068,4595.62888,23.945532,23.715038,0.008758,98.413342,94.415581,204.415581,0.005578,0,0,78.047819,79.379354,110.144664,111.757945,95.421304,140.190213,107.178334,162.165506,135.95506,107.0129,94.474774,-102267.7845,216.716715,95.090054,169.385911,183.496843,205.155747,167.521166,97.774305,114.893522,135.747552,185.962651,87.95849,93.652729,207.384677,-102368.0359,-102368.0359,-102368.0359,-102368.0359,-102368.0359,-102368.0359,-102368.0359,
0,2358.312079,2240.097009,4598.409088,23.964603,23.724897,0.008381,98.408142,94.419672,204.420013,0.005455,0,0,78.094732,79.493082,110.500964,111.747317,95.671932,140.571745,107.481342,162.395311,136.023352,106.871754,94.486527,-102289.2817,216.510017,95.34964,169.481028,183.439875,204.995175,167.82434,97.701904,114.572841,135.442021,185.978371,87.80034,93.508928,207.297862,-102333.2876,-102333.2876,-102333.2876,-102333.2876,-102333.2876,-102333.2876,-102333.2876,
0,2307.74915,2210.830607,4518.579757,23.455203,23.41779,0.007816,98.389646,94.408165,204.414132,0.005332,0,0,78.046132,79.657514,110.514338,112.126175,95.805551,140.179425,107.04905,162.613663,133.652087,106.615453,94.41665,-102308.7066,217.047968,95.453897,169.539464,183.711614,205.057188,168.107298,97.55397,114.586613,135.658757,186.169168,87.832412,93.55129,207.367668,-102341.0078,-102341.0078,-102341.0078,-102341.0078,-102341.0078,-102341.0078,-102341.0078,
0,2350.374368,2233.732292,4584.106659,23.88086,23.653325,0.009627,98.420842,94.436293,204.446862,0.005078,0,0,77.933466,79.51962,110.554714,112.172016,95.609768,139.861503,106.95754,162.827149,135.51112,106.661573,94.450901,-102299.6414,217.029733,95.938005,169.505137,183.948777,205.350032,167.762687,97.775398,114.415011,135.508324,186.067509,87.762902,93.46285,207.229061,-102332.8335,-102332.8335,-102332.8335,-102332.8335,-102332.8335,-102332.8335,-102332.8335,
0,2351.145652,2250.425078,4601.57073,23.890228,23.829678,0.008529,98.414535,94.437912,204.444049,0.005341,0,0,77.888422,79.367141,110.128906,111.875539,95.537834,139.856292,106.905208,162.595778,135.356213,106.616784,94.480115,-102289.6461,216.871748,95.380707,169.766957,183.732704,205.405279,168.115203,98.070782,114.669507,135.98697,186.229043,87.974713,93.854129,207.450522,-102400.8173,-102400.8173,-102400.8173,-102400.8173,-102400.8173,-102400.8173,-102400.8173,
0,2358.453408,2234.394818,4592.848226,23.968717,23.658717,0.008537,98.397147,94.442771,204.428622,0.005234,0,0,77.794018,79.473994,110.098933,112.001084,95.666084,139.747379,107.099447,162.598172,135.387993,106.556453,94.435497,-102302.1108,216.825473,95.960478,169.664232,183.792054,205.001056,167.539145,97.748642,114.686549,135.616868,186.097754,87.761445,93.496936,206.892189,-102352.4123,-102352.4123,-102352.4123,-102352.4123,-102352.4123,-102352.4123,-102352.4123,
0,2336.721009,2222.973398,4559.694407,23.751762,23.525956,0.00689,98.380952,94.490246,204.405097,0.005021,0,0,77.798123,79.467421,110.331563,111.93502,95.848525,139.8188,106.972572,162.46305,135.308128,106.39448,94.399187,-102306.9045,216.433759,95.773617,169.71566,183.947966,205.477267,167.386537,97.876193,114.793986,135.691469,186.138279,87.757151,93.441388,206.322851,-102358.2252,-102358.2252,-102358.2252,-102358.2252,-102358.2252,-102358.2252,-102358.2252,
0,2362.856771,2244.745546,4607.602317,24.027497,23.745321,0.007463,98.339699,94.534228,204.347137,0.005349,0,0,77.492439,79.060523,110.006828,111.560995,95.513669,139.765289,106.224386,162.352938,134.964952,106.139594,94.085572,-102242.1545,215.500788,95.19817,169.484428,183.759558,205.41425,168.016606,97.711538,114.942336,135.695416,186.208818,87.74424,93.602588,205.639958,-102369.2624,-102369.2624,-102369.2624,-102369.2624,-102369.2624,-102369.2624,-102369.2624,
0,2376.016543,2276.814915,4652.831459,24.185926,24.082711,0.007988,98.239633,94.541472,204.243407,0.005144,0,0,77.959311,79.71322,110.414409,111.821911,95.886812,139.958597,107.033851,162.729165,135.190094,106.581944,94.03288,-102309.0426,215.289684,95.904933,169.774202,184.051682,205.244793,167.516647,97.606281,114.880076,135.677326,186.259488,87.682497,93.666011,204.530849,-102354.6121,-102354.6121,-102354.6121,-102354.6121,-102354.6121,-102354.6121,-102354.6121,
0,2381.460834,2253.831023,4635.291857,24.23737,23.814074,0.008291,98.255743,94.642816,204.232071,0.005275,0,0,77.773807,79.398012,110.253441,112.032665,95.654341,140.047202,106.846824,162.603744,134.974294,106.479193,93.934324,-102293.2176,214.121826,95.220016,169.394659,183.572423,204.976201,167.847266,97.859986,114.950785,135.724119,186.099991,87.657431,93.665742,203.66851,-102355.5302,-102355.5302,-102355.5302,-102355.5302,-102355.5302,-102355.5302,-102355.5302,
0,2345.856167,2249.709141,4595.565308,23.881819,23.770244,0.007832,98.2277,94.643925,204.210251,0.005005,0,0,78.45071,79.405381,110.224494,112.003774,95.560869,140.220699,106.686882,162.383406,134.788622,106.383264,93.542742,-102288.5079,213.298825,94.62699,169.532578,183.430414,205.83043,167.996212,97.729369,114.885705,135.579471,186.269129,87.735043,93.639073,202.641627,-102371.9607,-102371.9607,-102371.9607,-102371.9607,-102371.9607,-102371.9607,-102371.9607,
0,2333.560952,2223.797435,4557.358387,23.74128,23.514802,0.008561,98.291286,94.570111,204.265909,0.00539,0,0,78.207636,79.590621,110.222683,111.793495,95.484097,140.47724,106.888348,162.503306,134.995671,106.410101,93.760115,-102290.0557,212.415199,94.942464,169.734016,183.818986,205.987866,167.924082,97.809655,114.803608,135.588649,185.791965,87.628057,93.421359,201.564904,-102347.512,-102347.512,-102347.512,-102347.512,-102347.512,-102347.512,-102347.512,
0,2335.752434,2222.281444,4558.033877,23.743501,23.515876,0.007922,98.374389,94.501327,204.384726,0.005078,0,0,78.091905,79.512828,110.32469,112.016762,95.609546,140.549536,107.158555,162.652078,135.292562,106.358523,93.739691,-102312.3797,211.548096,94.175955,169.674906,183.530413,206.186408,168.150655,97.804001,114.981406,135.475222,186.137667,87.919846,93.619988,200.858724,-102367.7607,-102367.7607,-102367.7607,-102367.7607,-102367.7607,-102367.7607,-102367.7607,
0,2336.2265,2220.945212,4557.171713,23.739887,23.514843,0.00757,98.409336,94.448652,204.43152,0.005185,0,0,78.015173,79.406676,110.55898,112.277507,95.715609,140.887269,107.201627,162.418749,135.456256,106.294171,93.590044,-102316.4931,210.688203,94.39474,169.583704,183.152316,206.141783,168.105923,97.506667,114.884084,135.213332,186.001944,87.689067,93.526787,199.807592,-102338.371,-102338.371,-102338.371,-102338.371,-102338.371,-102338.371,-102338.371,
0,2336.1941,2220.479165,4556.673265,23.737584,23.512073,0.007619,98.417518,94.439958,204.44439,0.00471,0,0,77.651105,79.303452,110.220783,111.875468,95.265793,140.902797,106.958435,162.445956,135.236541,106.2462,93.492124,-102286.7,209.833467,94.801845,169.527224,183.412623,206.17662,167.881805,97.548339,114.838611,135.413053,185.890618,87.333607,93.470126,198.798092,-102309.833,-102309.833,-102309.833,-102309.833,-102309.833,-102309.833,-102309.833,
0,2334.415942,2221.954299,4556.370241,23.734789,23.510081,0.007881,98.354189,94.510703,204.374498,0.004865,0,0,77.748517,79.478236,110.293662,111.878988,95.667026,141.155501,106.400193,162.186516,135.708648,106.487348,93.304302,-102296.9907,209.050848,95.096889,169.64684,183.18815,206.528944,168.08896,97.478754,115.261174,135.453127,186.104905,87.37341,93.530647,198.217529,-102315.9503,-102315.9503,-102315.9503,-102315.9503,-102315.9503,-102315.9503,-102315.9503,
0,2353.585295,2235.563756,4589.149051,23.944589,23.636728,0.007726,98.29299,94.580084,204.303838,0.005021,0,0,77.842013,79.448033,110.391695,111.913956,95.655907,141.30213,106.813365,162.361233,135.934377,106.578631,93.251149,-102310.1681,208.472151,95.924534,169.463215,183.157754,206.850237,168.424504,97.687763,115.657202,135.528739,186.233343,87.705156,93.723233,197.441705,-102359.3867,-102359.3867,-102359.3867,-102359.3867,-102359.3867,-102359.3867,-102359.3867,
0,2331.463617,2224.72878,4556.192396,23.733011,23.507573,0.007226,98.237162,94.63881,204.246646,0.004767,0,0,77.623203,79.494753,110.085294,111.639723,95.60147,141.245711,106.60961,162.143808,135.75425,106.22158,93.162229,-102283.8722,207.646113,96.928182,169.316642,183.399434,206.648994,168.456316,97.660535,115.541073,135.605589,186.236737,87.729644,93.495627,196.765722,-102350.4364,-102350.4364,-102350.4364,-102350.4364,-102350.4364,-102350.4364,-102350.4364,
0,2335.989913,2225.479173,4561.469086,23.781521,23.513745,0.00734,98.227104,94.645885,204.214086,0.00475,0,0,77.827303,79.472745,110.377122,111.985245,95.974956,141.506556,107.10102,162.243064,136.517244,106.432676,93.26376,-102310.5431,206.975229,97.778217,169.409241,182.135479,209.596651,168.430226,97.860286,115.455996,135.610636,186.243006,87.830473,93.915499,195.948171,-102385.5377,-102385.5377,-102385.5377,-102385.5377,-102385.5377,-102385.5377,-102385.5377,
0,2325.884013,2219.841498,4545.72551,23.676789,23.450884,0.006652,98.234775,94.659182,204.232071,0.004587,0,0,78.369819,79.822277,110.708702,112.02597,96.039363,141.865278,107.234217,162.293355,136.546513,106.829748,93.413575,-102370.852,206.740409,97.051385,169.817752,182.364908,209.623239,167.957689,97.718845,115.392949,135.442081,186.108341,87.734966,93.73427,195.122343,-102341.2066,-102341.2066,-102341.2066,-102341.2066,-102341.2066,-102341.2066,-102341.2066,
0,2330.340607,2221.191452,4551.532059,23.721291,23.47802,0.007848,98.238355,94.607274,204.206074,0.004906,0,0,77.995788,79.476783,110.206658,111.845544,95.686948,141.631071,106.791511,162.06053,136.130243,106.695633,93.147366,-102310.9729,205.67088,96.327547,169.439752,182.515835,209.335439,168.255198,97.536783,115.776701,135.684688,186.216224,87.738625,93.801682,194.780552,-102353.0211,-102353.0211,-102353.0211,-102353.0211,-102353.0211,-102353.0211,-102353.0211,
0,2414.073087,2279.479076,4693.552163,24.56404,24.098528,0.007939,98.27671,94.589971,204.175816,0.004914,0,0,78.045559,79.437834,110.113948,111.551594,95.862981,141.824261,106.605746,161.943024,136.110615,106.427472,92.886413,-102293.2208,204.864883,96.201188,169.407721,183.176575,208.911844,168.506139,97.801394,115.81232,135.628545,186.202437,87.823741,93.945136,194.168201,-102363.7193,-102363.7193,-102363.7193,-102363.7193,-102363.7193,-102363.7193,-102363.7193,
0,2376.594605,2250.408887,4627.003492,24.169855,23.799928,0.008307,98.328874,94.55528,204.336995,0.005291,0,0,77.875311,79.20465,110.094465,111.792107,95.769487,141.944906,106.898886,161.861096,136.261269,106.460442,92.755828,-102280.0667,204.006595,95.360604,169.265611,182.702837,208.667866,168.605902,97.706709,115.989311,135.622133,186.059828,87.829989,93.974345,193.496446,-102363.4861,-102363.4861,-102363.4861,-102363.4861,-102363.4861,-102363.4861,-102363.4861,
0,2331.285293,2217.816277,4549.10157,23.703965,23.464055,0.008357,98.350012,94.519738,204.352592,0.005005,0,0,78.014334,79.471498,109.993461,111.589993,95.502098,141.937698,106.773259,161.674117,136.477925,106.438231,92.646379,-102274.1353,203.456661,96.915442,169.213106,182.878123,208.328738,168.544696,97.594162,116.032614,135.649114,186.05761,87.779983,93.946481,192.906182,-102360.5507,-102360.5507,-102360.5507,-102360.5507,-102360.5507,-102360.5507,-102360.5507,
0,2327.788435,2215.928648,4543.717084,23.666954,23.441885,0.008316,98.356064,94.528602,204.370321,0.004906,0,0,77.661139,79.215369,110.0299,111.544851,95.485953,141.990545,106.666607,161.477611,136.555345,106.513016,92.337909,-102241.6401,202.760347,96.752495,168.998273,182.256977,208.145388,168.452254,97.474487,115.853913,135.416243,185.799687,87.666282,93.983312,192.26937,-102337.3001,-102337.3001,-102337.3001,-102337.3001,-102337.3001,-102337.3001,-102337.3001,
0,2327.105917,2216.10358,4543.209497,23.666003,23.442721,0.008242,98.331175,94.532693,204.312191,0.004955,0,0,77.716386,79.426883,110.009031,111.624135,95.425662,141.909451,106.787293,161.456704,136.30924,106.66635,92.386569,-102249.3934,201.986357,97.470855,168.977891,181.780439,207.675965,168.37848,97.586353,115.737438,135.463038,185.982219,87.823702,93.780825,191.689889,-102326.6693,-102326.6693,-102326.6693,-102326.6693,-102326.6693,-102326.6693,-102326.6693,
0,2326.413761,2217.221842,4543.635603,23.665077,23.43982,0.007807,98.305775,94.592102,204.301622,0.00507,0,0,77.825148,79.335578,110.065128,111.635815,96.156437,142.373185,106.865866,161.511001,136.667414,106.609659,92.683077,-102298.0897,201.772401,96.498154,169.158588,181.601548,207.817641,168.497039,97.533181,115.819258,135.5636,185.952017,87.72157,93.80412,191.086869,-102350.2707,-102350.2707,-102350.2707,-102350.2707,-102350.2707,-102350.2707,-102350.2707,
0,2325.866321,2217.184091,4543.050412,23.662463,23.437689,0.00743,98.293502,94.599091,204.292758,0.005242,0,0,78.036322,79.376493,110.383245,111.990566,96.160742,142.414813,106.649326,161.39028,136.721231,106.454744,92.495404,-102299.2169,200.988437,95.403588,168.954101,181.270828,207.795587,168.626405,97.661277,116.042456,135.570432,185.984943,87.810055,93.945268,190.715208,-102363.3929,-102363.3929,-102363.3929,-102363.3929,-102363.3929,-102363.3929,-102363.3929,
0,2326.454873,2217.019382,4543.474255,23.665331,23.43882,0.007939,98.306457,94.587499,204.30827,0.005087,0,0,78.214832,79.530105,110.389321,111.65482,96.338392,142.680692,107.115649,161.527167,136.574187,106.447713,92.625696,-102317.3622,200.566004,95.272766,169.164938,181.158514,207.755653,168.427906,97.495692,116.004265,135.533412,186.171374,87.969771,94.128483,190.133332,-102367.837,-102367.837,-102367.837,-102367.837,-102367.837,-102367.837,-102367.837,
0,2327.097571,2215.657314,4542.754886,23.660545,23.433944,0.007922,98.353507,94.549058,204.367082,0.005201,0,0,78.192918,79.56567,110.155382,111.55339,96.077009,142.558424,106.833528,161.163311,136.585237,106.431268,92.275876,-102279.0629,199.685505,95.09007,168.829895,180.695987,207.290642,168.201371,97.497707,115.775829,135.388377,185.858331,87.852336,93.804825,189.480906,-102325.8218,-102325.8218,-102325.8218,-102325.8218,-102325.8218,-102325.8218,-102325.8218,
0,2328.390748,2226.219826,4554.610575,23.667438,23.558337,0.008816,98.379503,94.498173,204.39521,0.005275,0,0,78.124371,79.610888,110.41939,111.780991,96.178544,142.767558,106.544369,161.382849,136.807221,106.840772,92.530662,-102330.6742,199.411904,95.394813,169.065698,180.942781,207.295411,168.43696,97.379622,115.845253,135.474497,185.813274,87.654907,93.792816,189.078152,-102333.1269,-102333.1269,-102333.1269,-102333.1269,-102333.1269,-102333.1269,-102333.1269,
0,2327.763559,2213.850133,4541.613692,23.658603,23.436042,0.00825,98.389732,94.463483,204.412172,0.00516,0,0,78.038189,79.368918,110.167482,111.788239,96.138416,142.677326,106.800722,160.946635,136.567332,106.64238,92.493601,-102276.4465,198.757824,95.180564,168.897981,181.027337,207.21973,168.233481,97.404056,115.870768,135.438923,186.028639,87.786915,93.644978,188.841636,-102331.242,-102331.242,-102331.242,-102331.242,-102331.242,-102331.242,-102331.242,
0,2328.154369,2213.633589,4541.787959,23.658045,23.433009,0.008143,98.408568,94.466466,204.440896,0.00516,0,0,78.083235,79.676906,110.21805,111.696287,96.081889,142.860933,106.856251,160.967909,136.697013,106.658133,92.450586,-102308.1975,198.406848,95.687248,168.740411,180.867154,207.144006,168.384882,97.344827,115.878909,135.448054,185.981542,87.809134,93.911662,188.284628,-102358.9272,-102358.9272,-102358.9272,-102358.9272,-102358.9272,-102358.9272,-102358.9272,
0,2384.405525,2246.878207,4631.283732,24.228814,23.784135,0.00884,98.411978,94.46962,204.354809,0.005349,0,0,78.245328,79.608969,110.098915,111.668752,96.220942,142.871426,106.651532,160.971822,136.945624,106.822204,92.433772,-102298.9988,197.886899,94.787941,168.533496,180.629793,206.931087,168.141791,97.619244,115.816156,135.55092,185.927473,87.77771,93.88207,187.790359,-102351.1701,-102351.1701,-102351.1701,-102351.1701,-102351.1701,-102351.1701,-102351.1701,
0,2347.220205,2251.573377,4598.793581,23.857511,23.841644,0.008684,98.384958,94.438679,204.392823,0.005308,0,0,78.285311,79.408849,110.15809,111.698546,96.082577,142.99288,106.753899,160.871565,137.323496,106.791294,92.266103,-102300.7125,197.199218,94.996085,168.810062,180.694081,207.109402,168.252726,97.652284,116.065148,135.534416,186.050864,87.836319,93.993948,187.429112,-102377.9304,-102377.9304,-102377.9304,-102377.9304,-102377.9304,-102377.9304,-102377.9304,
0,2329.426216,2214.392366,4543.818582,23.671544,23.440238,0.008586,98.406182,94.469705,204.428622,0.005414,0,0,78.046513,79.472025,109.877418,111.435368,95.885259,142.910949,106.451876,160.564361,137.442434,106.659589,92.325117,-102284.3705,196.690891,95.197189,168.571648,180.163557,207.136772,168.308342,97.367705,116.236831,135.518608,186.134906,87.795278,93.953194,186.811728,-102371.1793,-102371.1793,-102371.1793,-102371.1793,-102371.1793,-102371.1793,-102371.1793,
0,2355.451192,2233.031229,4588.482421,23.94418,23.649743,0.008471,98.372599,94.420951,204.375094,0.005332,0,0,78.420335,79.514564,110.340236,112.0481,96.247476,143.118651,106.713167,160.80939,137.433067,107.122062,92.316087,-102329.0967,196.182227,95.346155,168.597269,180.438312,206.408378,168.136864,97.433061,115.946842,135.707429,186.14319,87.753243,93.815392,186.326284,-102366.6103,-102366.6103,-102366.6103,-102366.6103,-102366.6103,-102366.6103,-102366.6103,
0,2364.921489,2240.052568,4604.974056,24.03947,23.745026,0.008684,98.376605,94.337762,204.340489,0.005283,0,0,78.161705,79.414274,110.156591,111.673309,95.94295,143.09898,106.488594,160.482104,137.428679,106.773081,92.158628,-102279.1561,195.769695,95.283939,168.481449,180.437058,206.57131,167.825608,97.367243,115.901658,135.560593,186.021089,87.792372,93.770295,185.852258,-102355.974,-102355.974,-102355.974,-102355.974,-102355.974,-102355.974,-102355.974,
0,2327.895472,2213.021344,4540.916816,23.654636,23.429403,0.008471,98.411807,94.454874,204.440555,0.005127,0,0,78.027248,79.628409,110.068941,111.725484,96.166348,143.069076,106.741201,160.653906,137.576438,106.794509,92.243493,-102301.3413,195.63033,94.451766,168.519459,179.78161,206.501426,168.041406,97.465735,115.746466,135.60225,185.939615,87.719215,93.962821,185.480371,-102366.5464,-102366.5464,-102366.5464,-102366.5464,-102366.5464,-102366.5464,-102366.5464,
0,2327.86805,2212.477366,4540.345416,23.654439,23.429797,0.008816,98.411466,94.430071,204.424445,0.005242,0,0,78.015812,79.401568,110.127277,111.611992,96.168834,143.33663,107.112773,160.220711,137.29395,106.690347,92.155004,-102288.7484,195.167944,94.748248,168.407578,180.048164,206.421084,167.929028,97.279996,115.509287,135.628857,186.096684,87.903722,93.995101,185.015784,-102356.4175,-102356.4175,-102356.4175,-102356.4175,-102356.4175,-102356.4175,-102356.4175,
0,2328.264044,2212.890937,4541.154981,23.655185,23.430264,0.008324,98.425104,94.445839,204.451806,0.005136,0,0,78.162221,79.716364,110.268453,111.72366,96.261104,143.297302,107.215452,160.282106,137.221263,106.942241,92.107371,-102309.1017,194.509487,94.418042,168.58826,179.781385,206.197327,167.987635,97.303308,115.855564,135.767297,186.003463,87.982952,93.95514,184.794984,-102365.2108,-102365.2108,-102365.2108,-102365.2108,-102365.2108,-102365.2108,-102365.2108,
0,2328.166846,2212.584459,4540.751305,23.654341,23.430043,0.007873,98.424507,94.433651,204.446351,0.005365,0,0,78.367219,79.429097,110.286232,111.642493,95.979641,143.430015,107.083774,160.007051,137.221596,107.042812,92.027641,-102288.6668,194.043603,95.264645,168.304606,179.652866,205.622372,167.823292,97.043876,115.410303,135.498799,186.099548,87.842684,93.869103,184.470811,-102350.004,-102350.004,-102350.004,-102350.004,-102350.004,-102350.004,-102350.004,
